nome;ano;sexo;n
Jerônimo Monteiro (ES);2022;Mulheres;597
João Neiva (ES);2022;Total;587
João Neiva (ES);2022;Homens;309
João Neiva (ES);2022;Mulheres;278
Laranja da Terra (ES);2022;Total;764
Laranja da Terra (ES);2022;Homens;349
Laranja da Terra (ES);2022;Mulheres;415
Linhares (ES);2022;Total;11070
Linhares (ES);2022;Homens;5983
Linhares (ES);2022;Mulheres;5087
Mantenópolis (ES);2022;Total;911
Mantenópolis (ES);2022;Homens;412
Mantenópolis (ES);2022;Mulheres;500
Marataízes (ES);2022;Total;4505
Marataízes (ES);2022;Homens;2161
Marataízes (ES);2022;Mulheres;2344
Marechal Floriano (ES);2022;Total;2225
Marechal Floriano (ES);2022;Homens;1078
Marechal Floriano (ES);2022;Mulheres;1147
Marilândia (ES);2022;Total;1150
Marilândia (ES);2022;Homens;564
Marilândia (ES);2022;Mulheres;586
Mimoso do Sul (ES);2022;Total;724
Mimoso do Sul (ES);2022;Homens;360
Mimoso do Sul (ES);2022;Mulheres;364
Montanha (ES);2022;Total;1617
Montanha (ES);2022;Homens;744
Montanha (ES);2022;Mulheres;873
Mucurici (ES);2022;Total;566
Mucurici (ES);2022;Homens;270
Mucurici (ES);2022;Mulheres;296
Muniz Freire (ES);2022;Total;1230
Muniz Freire (ES);2022;Homens;600
Muniz Freire (ES);2022;Mulheres;630
Muqui (ES);2022;Total;820
Muqui (ES);2022;Homens;404
Muqui (ES);2022;Mulheres;416
Nova Venécia (ES);2022;Total;3895
Nova Venécia (ES);2022;Homens;1870
Nova Venécia (ES);2022;Mulheres;2025
Pancas (ES);2022;Total;1165
Pancas (ES);2022;Homens;602
Pancas (ES);2022;Mulheres;563
Pedro Canário (ES);2022;Total;1629
Pedro Canário (ES);2022;Homens;821
Pedro Canário (ES);2022;Mulheres;808
Pinheiros (ES);2022;Total;1027
Pinheiros (ES);2022;Homens;571
Pinheiros (ES);2022;Mulheres;456
Piúma (ES);2022;Total;2460
Piúma (ES);2022;Homens;1214
Piúma (ES);2022;Mulheres;1246
Ponto Belo (ES);2022;Total;534
Ponto Belo (ES);2022;Homens;195
Ponto Belo (ES);2022;Mulheres;339
Presidente Kennedy (ES);2022;Total;831
Presidente Kennedy (ES);2022;Homens;417
Presidente Kennedy (ES);2022;Mulheres;414
Rio Bananal (ES);2022;Total;1328
Rio Bananal (ES);2022;Homens;588
Rio Bananal (ES);2022;Mulheres;740
Rio Novo do Sul (ES);2022;Total;550
Rio Novo do Sul (ES);2022;Homens;270
Rio Novo do Sul (ES);2022;Mulheres;280
Santa Leopoldina (ES);2022;Total;963
Santa Leopoldina (ES);2022;Homens;463
Santa Leopoldina (ES);2022;Mulheres;500
Santa Maria de Jetibá (ES);2022;Total;2623
Santa Maria de Jetibá (ES);2022;Homens;1226
Santa Maria de Jetibá (ES);2022;Mulheres;1398
Santa Teresa (ES);2022;Total;2336
Santa Teresa (ES);2022;Homens;1130
Santa Teresa (ES);2022;Mulheres;1206
São Domingos do Norte (ES);2022;Total;901
São Domingos do Norte (ES);2022;Homens;449
São Domingos do Norte (ES);2022;Mulheres;453
São Gabriel da Palha (ES);2022;Total;1557
São Gabriel da Palha (ES);2022;Homens;663
São Gabriel da Palha (ES);2022;Mulheres;894
São José do Calçado (ES);2022;Total;738
São José do Calçado (ES);2022;Homens;345
São José do Calçado (ES);2022;Mulheres;393
São Mateus (ES);2022;Total;10823
São Mateus (ES);2022;Homens;5461
São Mateus (ES);2022;Mulheres;5362
São Roque do Canaã (ES);2022;Total;605
São Roque do Canaã (ES);2022;Homens;287
São Roque do Canaã (ES);2022;Mulheres;318
Serra (ES);2022;Total;42454
Serra (ES);2022;Homens;20606
Serra (ES);2022;Mulheres;21848
Sooretama (ES);2022;Total;2042
Sooretama (ES);2022;Homens;1007
Sooretama (ES);2022;Mulheres;1035
Vargem Alta (ES);2022;Total;1207
Vargem Alta (ES);2022;Homens;622
Vargem Alta (ES);2022;Mulheres;586
Venda Nova do Imigrante (ES);2022;Total;2808
Venda Nova do Imigrante (ES);2022;Homens;1129
Venda Nova do Imigrante (ES);2022;Mulheres;1679
Viana (ES);2022;Total;7273
Viana (ES);2022;Homens;4372
Viana (ES);2022;Mulheres;2900
Vila Pavão (ES);2022;Total;526
Vila Pavão (ES);2022;Homens;224
Vila Pavão (ES);2022;Mulheres;302
Vila Valério (ES);2022;Total;739
Vila Valério (ES);2022;Homens;359
Vila Valério (ES);2022;Mulheres;380
Vila Velha (ES);2022;Total;33703
Vila Velha (ES);2022;Homens;15464
Vila Velha (ES);2022;Mulheres;18238
Vitória (ES);2022;Total;26069
Vitória (ES);2022;Homens;11884
Vitória (ES);2022;Mulheres;14184
Angra dos Reis (RJ);2022;Total;8420
Angra dos Reis (RJ);2022;Homens;3997
Angra dos Reis (RJ);2022;Mulheres;4423
Aperibé (RJ);2022;Total;1446
Aperibé (RJ);2022;Homens;668
Aperibé (RJ);2022;Mulheres;777
Araruama (RJ);2022;Total;13313
Araruama (RJ);2022;Homens;6320
Araruama (RJ);2022;Mulheres;6993
Areal (RJ);2022;Total;492
Areal (RJ);2022;Homens;229
Areal (RJ);2022;Mulheres;264
Armação dos Búzios (RJ);2022;Total;4824
Armação dos Búzios (RJ);2022;Homens;2122
Armação dos Búzios (RJ);2022;Mulheres;2702
Arraial do Cabo (RJ);2022;Total;3479
Arraial do Cabo (RJ);2022;Homens;1728
Arraial do Cabo (RJ);2022;Mulheres;1751
Barra do Piraí (RJ);2022;Total;4562
Barra do Piraí (RJ);2022;Homens;2076
Barra do Piraí (RJ);2022;Mulheres;2486
Barra Mansa (RJ);2022;Total;4964
Barra Mansa (RJ);2022;Homens;2303
Barra Mansa (RJ);2022;Mulheres;2661
Belford Roxo (RJ);2022;Total;12070
Belford Roxo (RJ);2022;Homens;5438
Belford Roxo (RJ);2022;Mulheres;6631
Bom Jardim (RJ);2022;Total;1968
Bom Jardim (RJ);2022;Homens;890
Bom Jardim (RJ);2022;Mulheres;1077
Bom Jesus do Itabapoana (RJ);2022;Total;2750
Bom Jesus do Itabapoana (RJ);2022;Homens;1270
Bom Jesus do Itabapoana (RJ);2022;Mulheres;1480
Cabo Frio (RJ);2022;Total;30130
Cabo Frio (RJ);2022;Homens;13716
Cabo Frio (RJ);2022;Mulheres;16414
Cachoeiras de Macacu (RJ);2022;Total;3148
Cachoeiras de Macacu (RJ);2022;Homens;1565
Cachoeiras de Macacu (RJ);2022;Mulheres;1582
Cambuci (RJ);2022;Total;879
Cambuci (RJ);2022;Homens;474
Cambuci (RJ);2022;Mulheres;405
Carapebus (RJ);2022;Total;1401
Carapebus (RJ);2022;Homens;682
Carapebus (RJ);2022;Mulheres;719
Comendador Levy Gasparian (RJ);2022;Total;424
Comendador Levy Gasparian (RJ);2022;Homens;168
Comendador Levy Gasparian (RJ);2022;Mulheres;256
Campos dos Goytacazes (RJ);2022;Total;10403
Campos dos Goytacazes (RJ);2022;Homens;4640
Campos dos Goytacazes (RJ);2022;Mulheres;5763
Cantagalo (RJ);2022;Total;838
Cantagalo (RJ);2022;Homens;353
Cantagalo (RJ);2022;Mulheres;485
Cardoso Moreira (RJ);2022;Total;895
Cardoso Moreira (RJ);2022;Homens;442
Cardoso Moreira (RJ);2022;Mulheres;452
Carmo (RJ);2022;Total;973
Carmo (RJ);2022;Homens;449
Carmo (RJ);2022;Mulheres;524
Casimiro de Abreu (RJ);2022;Total;5864
Casimiro de Abreu (RJ);2022;Homens;2764
Casimiro de Abreu (RJ);2022;Mulheres;3099
Conceição de Macabu (RJ);2022;Total;783
Conceição de Macabu (RJ);2022;Homens;438
Conceição de Macabu (RJ);2022;Mulheres;346
Cordeiro (RJ);2022;Total;821
Cordeiro (RJ);2022;Homens;418
Cordeiro (RJ);2022;Mulheres;404
Duas Barras (RJ);2022;Total;819
Duas Barras (RJ);2022;Homens;485
Duas Barras (RJ);2022;Mulheres;335
Duque de Caxias (RJ);2022;Total;21773
Duque de Caxias (RJ);2022;Homens;10199
Duque de Caxias (RJ);2022;Mulheres;11573
Engenheiro Paulo de Frontin (RJ);2022;Total;732
Engenheiro Paulo de Frontin (RJ);2022;Homens;334
Engenheiro Paulo de Frontin (RJ);2022;Mulheres;398
Guapimirim (RJ);2022;Total;3336
Guapimirim (RJ);2022;Homens;1667
Guapimirim (RJ);2022;Mulheres;1668
Iguaba Grande (RJ);2022;Total;5910
Iguaba Grande (RJ);2022;Homens;2824
Iguaba Grande (RJ);2022;Mulheres;3085
Itaboraí (RJ);2022;Total;15422
Itaboraí (RJ);2022;Homens;7188
Itaboraí (RJ);2022;Mulheres;8233
Itaguaí (RJ);2022;Total;7369
Itaguaí (RJ);2022;Homens;3551
Itaguaí (RJ);2022;Mulheres;3818
Italva (RJ);2022;Total;671
Italva (RJ);2022;Homens;283
Italva (RJ);2022;Mulheres;387
Itaocara (RJ);2022;Total;1469
Itaocara (RJ);2022;Homens;737
Itaocara (RJ);2022;Mulheres;732
Itaperuna (RJ);2022;Total;5301
Itaperuna (RJ);2022;Homens;2585
Itaperuna (RJ);2022;Mulheres;2716
Itatiaia (RJ);2022;Total;3156
Itatiaia (RJ);2022;Homens;1522
Itatiaia (RJ);2022;Mulheres;1633
Japeri (RJ);2022;Total;4089
Japeri (RJ);2022;Homens;2931
Japeri (RJ);2022;Mulheres;1158
Laje do Muriaé (RJ);2022;Total;254
Laje do Muriaé (RJ);2022;Homens;111
Laje do Muriaé (RJ);2022;Mulheres;143
Macaé (RJ);2022;Total;19580
Macaé (RJ);2022;Homens;9274
Macaé (RJ);2022;Mulheres;10306
Macuco (RJ);2022;Total;315
Macuco (RJ);2022;Homens;126
Macuco (RJ);2022;Mulheres;189
Magé (RJ);2022;Total;9701
Magé (RJ);2022;Homens;4729
Magé (RJ);2022;Mulheres;4972
Mangaratiba (RJ);2022;Total;5137
Mangaratiba (RJ);2022;Homens;2344
Mangaratiba (RJ);2022;Mulheres;2793
Maricá (RJ);2022;Total;34800
Maricá (RJ);2022;Homens;16436
Maricá (RJ);2022;Mulheres;18364
Mendes (RJ);2022;Total;1229
Mendes (RJ);2022;Homens;542
Mendes (RJ);2022;Mulheres;687
Mesquita (RJ);2022;Total;7458
Mesquita (RJ);2022;Homens;3367
Mesquita (RJ);2022;Mulheres;4091
Miguel Pereira (RJ);2022;Total;2347
Miguel Pereira (RJ);2022;Homens;1057
Miguel Pereira (RJ);2022;Mulheres;1290
Miracema (RJ);2022;Total;1227
Miracema (RJ);2022;Homens;525
Miracema (RJ);2022;Mulheres;702
Natividade (RJ);2022;Total;789
Natividade (RJ);2022;Homens;344
Natividade (RJ);2022;Mulheres;445
Nilópolis (RJ);2022;Total;4191
Nilópolis (RJ);2022;Homens;1986
Nilópolis (RJ);2022;Mulheres;2205
Niterói (RJ);2022;Total;38150
Niterói (RJ);2022;Homens;17956
Niterói (RJ);2022;Mulheres;20195
Nova Friburgo (RJ);2022;Total;8548
Nova Friburgo (RJ);2022;Homens;4065
Nova Friburgo (RJ);2022;Mulheres;4483
Nova Iguaçu (RJ);2022;Total;28512
Nova Iguaçu (RJ);2022;Homens;13741
Nova Iguaçu (RJ);2022;Mulheres;14772
Paracambi (RJ);2022;Total;1611
Paracambi (RJ);2022;Homens;813
Paracambi (RJ);2022;Mulheres;798
Paraíba do Sul (RJ);2022;Total;1644
Paraíba do Sul (RJ);2022;Homens;671
Paraíba do Sul (RJ);2022;Mulheres;973
Paraty (RJ);2022;Total;4425
Paraty (RJ);2022;Homens;2084
Paraty (RJ);2022;Mulheres;2341
Paty do Alferes (RJ);2022;Total;2065
Paty do Alferes (RJ);2022;Homens;925
Paty do Alferes (RJ);2022;Mulheres;1140
Petrópolis (RJ);2022;Total;8909
Petrópolis (RJ);2022;Homens;3929
Petrópolis (RJ);2022;Mulheres;4980
Pinheiral (RJ);2022;Total;1899
Pinheiral (RJ);2022;Homens;894
Pinheiral (RJ);2022;Mulheres;1006
Piraí (RJ);2022;Total;2233
Piraí (RJ);2022;Homens;1084
Piraí (RJ);2022;Mulheres;1150
Porciúncula (RJ);2022;Total;1059
Porciúncula (RJ);2022;Homens;453
Porciúncula (RJ);2022;Mulheres;606
Porto Real (RJ);2022;Total;2101
Porto Real (RJ);2022;Homens;1128
Porto Real (RJ);2022;Mulheres;973
Quatis (RJ);2022;Total;1001
Quatis (RJ);2022;Homens;494
Quatis (RJ);2022;Mulheres;507
Queimados (RJ);2022;Total;4164
Queimados (RJ);2022;Homens;2044
Queimados (RJ);2022;Mulheres;2120
Quissamã (RJ);2022;Total;1624
Quissamã (RJ);2022;Homens;743
Quissamã (RJ);2022;Mulheres;881
Resende (RJ);2022;Total;10059
Resende (RJ);2022;Homens;4584
Resende (RJ);2022;Mulheres;5475
Rio Bonito (RJ);2022;Total;2494
Rio Bonito (RJ);2022;Homens;1132
Rio Bonito (RJ);2022;Mulheres;1362
Rio Claro (RJ);2022;Total;983
Rio Claro (RJ);2022;Homens;484
Rio Claro (RJ);2022;Mulheres;499
Rio das Flores (RJ);2022;Total;574
Rio das Flores (RJ);2022;Homens;270
Rio das Flores (RJ);2022;Mulheres;304
Rio das Ostras (RJ);2022;Total;23897
Rio das Ostras (RJ);2022;Homens;11059
Rio das Ostras (RJ);2022;Mulheres;12838
Rio de Janeiro (RJ);2022;Total;151061
Rio de Janeiro (RJ);2022;Homens;69804
Rio de Janeiro (RJ);2022;Mulheres;81256
Santa Maria Madalena (RJ);2022;Total;733
Santa Maria Madalena (RJ);2022;Homens;419
Santa Maria Madalena (RJ);2022;Mulheres;315
Santo Antônio de Pádua (RJ);2022;Total;2048
Santo Antônio de Pádua (RJ);2022;Homens;911
Santo Antônio de Pádua (RJ);2022;Mulheres;1137
São Francisco de Itabapoana (RJ);2022;Total;2537
São Francisco de Itabapoana (RJ);2022;Homens;1109
São Francisco de Itabapoana (RJ);2022;Mulheres;1428
São Fidélis (RJ);2022;Total;1236
São Fidélis (RJ);2022;Homens;503
São Fidélis (RJ);2022;Mulheres;733
São Gonçalo (RJ);2022;Total;21700
São Gonçalo (RJ);2022;Homens;10392
São Gonçalo (RJ);2022;Mulheres;11308
São João da Barra (RJ);2022;Total;1595
São João da Barra (RJ);2022;Homens;826
São João da Barra (RJ);2022;Mulheres;769
São João de Meriti (RJ);2022;Total;9195
São João de Meriti (RJ);2022;Homens;4008
São João de Meriti (RJ);2022;Mulheres;5187
São José de Ubá (RJ);2022;Total;306
São José de Ubá (RJ);2022;Homens;139
São José de Ubá (RJ);2022;Mulheres;167
São José do Vale do Rio Preto (RJ);2022;Total;1113
São José do Vale do Rio Preto (RJ);2022;Homens;481
São José do Vale do Rio Preto (RJ);2022;Mulheres;632
São Pedro da Aldeia (RJ);2022;Total;11246
São Pedro da Aldeia (RJ);2022;Homens;5326
São Pedro da Aldeia (RJ);2022;Mulheres;5920
São Sebastião do Alto (RJ);2022;Total;300
São Sebastião do Alto (RJ);2022;Homens;164
São Sebastião do Alto (RJ);2022;Mulheres;136
Sapucaia (RJ);2022;Total;1208
Sapucaia (RJ);2022;Homens;587
Sapucaia (RJ);2022;Mulheres;621
Saquarema (RJ);2022;Total;11994
Saquarema (RJ);2022;Homens;5743
Saquarema (RJ);2022;Mulheres;6252
Seropédica (RJ);2022;Total;6216
Seropédica (RJ);2022;Homens;2986
Seropédica (RJ);2022;Mulheres;3230
Silva Jardim (RJ);2022;Total;1144
Silva Jardim (RJ);2022;Homens;581
Silva Jardim (RJ);2022;Mulheres;563
Sumidouro (RJ);2022;Total;876
Sumidouro (RJ);2022;Homens;412
Sumidouro (RJ);2022;Mulheres;464
Tanguá (RJ);2022;Total;1117
Tanguá (RJ);2022;Homens;575
Tanguá (RJ);2022;Mulheres;542
Teresópolis (RJ);2022;Total;10470
Teresópolis (RJ);2022;Homens;4601
Teresópolis (RJ);2022;Mulheres;5869
Trajano de Moraes (RJ);2022;Total;729
Trajano de Moraes (RJ);2022;Homens;368
Trajano de Moraes (RJ);2022;Mulheres;360
Três Rios (RJ);2022;Total;2916
Três Rios (RJ);2022;Homens;1460
Três Rios (RJ);2022;Mulheres;1456
Valença (RJ);2022;Total;3382
Valença (RJ);2022;Homens;1633
Valença (RJ);2022;Mulheres;1749
Varre-Sai (RJ);2022;Total;741
Varre-Sai (RJ);2022;Homens;444
Varre-Sai (RJ);2022;Mulheres;297
Vassouras (RJ);2022;Total;1940
Vassouras (RJ);2022;Homens;951
Vassouras (RJ);2022;Mulheres;988
Volta Redonda (RJ);2022;Total;11477
Volta Redonda (RJ);2022;Homens;5324
Volta Redonda (RJ);2022;Mulheres;6153
Adamantina (SP);2022;Total;2067
Adamantina (SP);2022;Homens;972
Adamantina (SP);2022;Mulheres;1095
Adolfo (SP);2022;Total;679
Adolfo (SP);2022;Homens;333
Adolfo (SP);2022;Mulheres;346
Aguaí (SP);2022;Total;1519
Aguaí (SP);2022;Homens;682
Aguaí (SP);2022;Mulheres;837
Águas da Prata (SP);2022;Total;778
Águas da Prata (SP);2022;Homens;403
Águas da Prata (SP);2022;Mulheres;374
Águas de Lindóia (SP);2022;Total;1377
Águas de Lindóia (SP);2022;Homens;705
Águas de Lindóia (SP);2022;Mulheres;672
Águas de Santa Bárbara (SP);2022;Total;1709
Águas de Santa Bárbara (SP);2022;Homens;859
Águas de Santa Bárbara (SP);2022;Mulheres;850
Águas de São Pedro (SP);2022;Total;790
Águas de São Pedro (SP);2022;Homens;358
Águas de São Pedro (SP);2022;Mulheres;432
Agudos (SP);2022;Total;2517
Agudos (SP);2022;Homens;1215
Agudos (SP);2022;Mulheres;1301
Alambari (SP);2022;Total;1028
Alambari (SP);2022;Homens;501
Alambari (SP);2022;Mulheres;527
Alfredo Marcondes (SP);2022;Total;540
Alfredo Marcondes (SP);2022;Homens;248
Alfredo Marcondes (SP);2022;Mulheres;293
Altair (SP);2022;Total;262
Altair (SP);2022;Homens;122
Altair (SP);2022;Mulheres;140
Altinópolis (SP);2022;Total;1013
Altinópolis (SP);2022;Homens;495
Altinópolis (SP);2022;Mulheres;518
Alto Alegre (SP);2022;Total;406
Alto Alegre (SP);2022;Homens;188
Alto Alegre (SP);2022;Mulheres;217
Alumínio (SP);2022;Total;1158
Alumínio (SP);2022;Homens;621
Alumínio (SP);2022;Mulheres;538
Álvares Florence (SP);2022;Total;546
Álvares Florence (SP);2022;Homens;270
Álvares Florence (SP);2022;Mulheres;276
Álvares Machado (SP);2022;Total;2638
Álvares Machado (SP);2022;Homens;1256
Álvares Machado (SP);2022;Mulheres;1382
Álvaro de Carvalho (SP);2022;Total;131
Álvaro de Carvalho (SP);2022;Homens;63
Álvaro de Carvalho (SP);2022;Mulheres;68
Alvinlândia (SP);2022;Total;137
Alvinlândia (SP);2022;Homens;80
Alvinlândia (SP);2022;Mulheres;57
Americana (SP);2022;Total;20561
Americana (SP);2022;Homens;10263
Americana (SP);2022;Mulheres;10298
Américo Brasiliense (SP);2022;Total;1989
Américo Brasiliense (SP);2022;Homens;879
Américo Brasiliense (SP);2022;Mulheres;1110
Américo de Campos (SP);2022;Total;590
Américo de Campos (SP);2022;Homens;269
Américo de Campos (SP);2022;Mulheres;321
Amparo (SP);2022;Total;4206
Amparo (SP);2022;Homens;2054
Amparo (SP);2022;Mulheres;2152
Analândia (SP);2022;Total;1040
Analândia (SP);2022;Homens;532
Analândia (SP);2022;Mulheres;508
Andradina (SP);2022;Total;3867
Andradina (SP);2022;Homens;1974
Andradina (SP);2022;Mulheres;1893
Angatuba (SP);2022;Total;1585
Angatuba (SP);2022;Homens;791
Angatuba (SP);2022;Mulheres;794
Anhembi (SP);2022;Total;815
Anhembi (SP);2022;Homens;418
Anhembi (SP);2022;Mulheres;397
Anhumas (SP);2022;Total;474
Anhumas (SP);2022;Homens;221
Anhumas (SP);2022;Mulheres;253
Aparecida (SP);2022;Total;1812
Aparecida (SP);2022;Homens;882
Aparecida (SP);2022;Mulheres;930
Aparecida d'Oeste (SP);2022;Total;340
Aparecida d'Oeste (SP);2022;Homens;176
Aparecida d'Oeste (SP);2022;Mulheres;164
Apiaí (SP);2022;Total;1275
Apiaí (SP);2022;Homens;568
Apiaí (SP);2022;Mulheres;707
Araçariguama (SP);2022;Total;2186
Araçariguama (SP);2022;Homens;1084
Araçariguama (SP);2022;Mulheres;1102
Araçatuba (SP);2022;Total;12422
Araçatuba (SP);2022;Homens;5903
Araçatuba (SP);2022;Mulheres;6519
Araçoiaba da Serra (SP);2022;Total;3684
Araçoiaba da Serra (SP);2022;Homens;1855
Araçoiaba da Serra (SP);2022;Mulheres;1829
Aramina (SP);2022;Total;523
Aramina (SP);2022;Homens;271
Aramina (SP);2022;Mulheres;253
Arandu (SP);2022;Total;630
Arandu (SP);2022;Homens;349
Arandu (SP);2022;Mulheres;281
Arapeí (SP);2022;Total;312
Arapeí (SP);2022;Homens;151
Arapeí (SP);2022;Mulheres;162
Araraquara (SP);2022;Total;16153
Araraquara (SP);2022;Homens;8163
Araraquara (SP);2022;Mulheres;7990
Araras (SP);2022;Total;7031
Araras (SP);2022;Homens;3421
Araras (SP);2022;Mulheres;3610
Arco-Íris (SP);2022;Total;300
Arco-Íris (SP);2022;Homens;161
Arco-Íris (SP);2022;Mulheres;139
Arealva (SP);2022;Total;1196
Arealva (SP);2022;Homens;597
Arealva (SP);2022;Mulheres;599
Areias (SP);2022;Total;346
Areias (SP);2022;Homens;185
Areias (SP);2022;Mulheres;160
Areiópolis (SP);2022;Total;602
Areiópolis (SP);2022;Homens;325
Areiópolis (SP);2022;Mulheres;277
Ariranha (SP);2022;Total;518
Ariranha (SP);2022;Homens;224
Ariranha (SP);2022;Mulheres;294
Artur Nogueira (SP);2022;Total;4926
Artur Nogueira (SP);2022;Homens;2475
Artur Nogueira (SP);2022;Mulheres;2451
Arujá (SP);2022;Total;8410
Arujá (SP);2022;Homens;4314
Arujá (SP);2022;Mulheres;4096
Aspásia (SP);2022;Total;231
Aspásia (SP);2022;Homens;130
Aspásia (SP);2022;Mulheres;101
Assis (SP);2022;Total;7197
Assis (SP);2022;Homens;4007
Assis (SP);2022;Mulheres;3190
Atibaia (SP);2022;Total;17747
Atibaia (SP);2022;Homens;8467
Atibaia (SP);2022;Mulheres;9280
Auriflama (SP);2022;Total;1286
Auriflama (SP);2022;Homens;607
Auriflama (SP);2022;Mulheres;678
Avaí (SP);2022;Total;521
Avaí (SP);2022;Homens;273
Avaí (SP);2022;Mulheres;248
Avanhandava (SP);2022;Total;894
Avanhandava (SP);2022;Homens;468
Avanhandava (SP);2022;Mulheres;426
Avaré (SP);2022;Total;6502
Avaré (SP);2022;Homens;3580
Avaré (SP);2022;Mulheres;2922
Bady Bassitt (SP);2022;Total;8576
Bady Bassitt (SP);2022;Homens;4132
Bady Bassitt (SP);2022;Mulheres;4444
Balbinos (SP);2022;Total;2490
Balbinos (SP);2022;Homens;2390
Balbinos (SP);2022;Mulheres;100
Bálsamo (SP);2022;Total;1013
Bálsamo (SP);2022;Homens;536
Bálsamo (SP);2022;Mulheres;478
Bananal (SP);2022;Total;591
Bananal (SP);2022;Homens;300
Bananal (SP);2022;Mulheres;291
Barão de Antonina (SP);2022;Total;242
Barão de Antonina (SP);2022;Homens;112
Barão de Antonina (SP);2022;Mulheres;129
Barbosa (SP);2022;Total;427
Barbosa (SP);2022;Homens;223
Barbosa (SP);2022;Mulheres;204
Bariri (SP);2022;Total;1763
Bariri (SP);2022;Homens;772
Bariri (SP);2022;Mulheres;990
Barra Bonita (SP);2022;Total;2285
Barra Bonita (SP);2022;Homens;1166
Barra Bonita (SP);2022;Mulheres;1119
Barra do Chapéu (SP);2022;Total;389
Barra do Chapéu (SP);2022;Homens;192
Barra do Chapéu (SP);2022;Mulheres;197
Barra do Turvo (SP);2022;Total;721
Barra do Turvo (SP);2022;Homens;345
Barra do Turvo (SP);2022;Mulheres;376
Barretos (SP);2022;Total;6369
Barretos (SP);2022;Homens;3027
